,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_21_SGNS_historicalVAD,0.5027,0.0,0.4569,0.0,0.1856,0.0645,0.3817
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_22_SGNS_historicalVAD,0.5259,0.0,0.4503,0.0,0.1663,0.0981,0.3808
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_23_SGNS_historicalVAD,0.5611,0.0,0.4429,0.0,0.1825,0.0692,0.3955
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_24_SGNS_historicalVAD,0.558,0.0,0.3885,0.0001,0.1917,0.056,0.3794
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_25_SGNS_historicalVAD,0.5249,0.0,0.3745,0.0001,0.2279,0.0226,0.3757
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_26_SGNS_historicalVAD,0.561,0.0,0.4262,0.0,0.0879,0.3847,0.3583
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_27_SGNS_historicalVAD,0.4801,0.0,0.356,0.0003,0.1113,0.2702,0.3158
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_28_SGNS_historicalVAD,0.602,0.0,0.4281,0.0,0.1906,0.0575,0.4069
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_29_SGNS_historicalVAD,0.5488,0.0,0.4362,0.0,0.1949,0.052,0.3933
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_2_SGNS_historicalVAD,0.4893,0.0,0.3585,0.0002,0.1181,0.2418,0.322
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_30_SGNS_historicalVAD,0.5121,0.0,0.4428,0.0,0.2084,0.0375,0.3877
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_31_SGNS_historicalVAD,0.5686,0.0,0.4262,0.0,0.2366,0.0178,0.4104
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_32_SGNS_historicalVAD,0.5918,0.0,0.4335,0.0,0.1613,0.1089,0.3955
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_33_SGNS_historicalVAD,0.5286,0.0,0.3759,0.0001,0.1509,0.134,0.3518
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_34_SGNS_historicalVAD,0.5303,0.0,0.3866,0.0001,0.1502,0.1358,0.3557
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_35_SGNS_historicalVAD,0.5233,0.0,0.4679,0.0,0.1625,0.1061,0.3846
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_36_SGNS_historicalVAD,0.5315,0.0,0.4138,0.0,0.1544,0.1252,0.3665
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_37_SGNS_historicalVAD,0.502,0.0,0.438,0.0,0.179,0.0747,0.373
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_38_SGNS_historicalVAD,0.5108,0.0,0.4419,0.0,0.1403,0.1638,0.3644
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_39_SGNS_historicalVAD,0.5603,0.0,0.3529,0.0003,0.2139,0.0326,0.3757
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_3_SGNS_historicalVAD,0.5742,0.0,0.4968,0.0,0.2356,0.0183,0.4355
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_40_SGNS_historicalVAD,0.5324,0.0,0.4931,0.0,0.1873,0.0621,0.4042
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_41_SGNS_historicalVAD,0.5534,0.0,0.4501,0.0,0.1762,0.0795,0.3932
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_42_SGNS_historicalVAD,0.5148,0.0,0.3866,0.0001,0.175,0.0816,0.3588
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_43_SGNS_historicalVAD,0.5678,0.0,0.4288,0.0,0.1594,0.1132,0.3854
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_44_SGNS_historicalVAD,0.5521,0.0,0.3944,0.0,0.1661,0.0985,0.3709
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_45_SGNS_historicalVAD,0.5568,0.0,0.3786,0.0001,0.1954,0.0514,0.3769
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_46_SGNS_historicalVAD,0.4928,0.0,0.3985,0.0,0.1476,0.1429,0.3463
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_47_SGNS_historicalVAD,0.5213,0.0,0.4601,0.0,0.1644,0.1021,0.382
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_48_SGNS_historicalVAD,0.5246,0.0,0.3844,0.0001,0.1638,0.1035,0.3576
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_49_SGNS_historicalVAD,0.5371,0.0,0.4738,0.0,0.1844,0.0662,0.3984
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_4_SGNS_historicalVAD,0.589,0.0,0.4416,0.0,0.2344,0.0189,0.4216
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_50_SGNS_historicalVAD,0.5344,0.0,0.4045,0.0,0.2394,0.0165,0.3927
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_5_SGNS_historicalVAD,0.4906,0.0,0.4845,0.0,0.1076,0.2867,0.3609
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_6_SGNS_historicalVAD,0.5505,0.0,0.4165,0.0,0.1616,0.1082,0.3762
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_7_SGNS_historicalVAD,0.545,0.0,0.4495,0.0,0.1797,0.0736,0.3914
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_8_SGNS_historicalVAD,0.6145,0.0,0.4796,0.0,0.2406,0.0159,0.4449
HistoricalVAD\SGNS_LinearRegression\NRC_VAD2000\NRC_VAD_2000_9_SGNS_historicalVAD,0.5677,0.0,0.4596,0.0,0.1796,0.0738,0.4023
Mean,0.541152,0.0,0.42742800000000003,3.4e-05,0.17971200000000004,0.09326000000000001,0.38275600000000004
