,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_44_SGNS_historicalVAD,0.4994,0.0,0.3661,0.0002,0.0905,0.3703,0.3187
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_45_SGNS_historicalVAD,0.48,0.0,0.3826,0.0001,0.0929,0.3579,0.3185
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_46_SGNS_historicalVAD,0.5019,0.0,0.3782,0.0001,0.0869,0.3901,0.3223
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_47_SGNS_historicalVAD,0.4917,0.0,0.3937,0.0001,0.0951,0.3468,0.3268
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_48_SGNS_historicalVAD,0.4818,0.0,0.3844,0.0001,0.0948,0.348,0.3203
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_49_SGNS_historicalVAD,0.4912,0.0,0.3655,0.0002,0.0836,0.4082,0.3134
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_4_SGNS_historicalVAD,0.4917,0.0,0.3839,0.0001,0.0872,0.3885,0.3209
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_50_SGNS_historicalVAD,0.4955,0.0,0.3917,0.0001,0.086,0.3947,0.3244
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_5_SGNS_historicalVAD,0.4964,0.0,0.3886,0.0001,0.0895,0.3759,0.3249
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_6_SGNS_historicalVAD,0.5115,0.0,0.374,0.0001,0.0969,0.3373,0.3275
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_7_SGNS_historicalVAD,0.4872,0.0,0.3802,0.0001,0.0967,0.3385,0.3214
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_8_SGNS_historicalVAD,0.5149,0.0,0.3889,0.0001,0.0877,0.3857,0.3305
HistoricalVAD\SGNS_PaRaSim\NRC_VAD4000\NRC_VAD_4000_9_SGNS_historicalVAD,0.4694,0.0,0.3875,0.0001,0.083,0.4119,0.3133
Mean,0.49296,0.0,0.38406199999999996,0.00010400000000000001,0.088526,0.3818559999999999,0.321858
