,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_37_FastText_historicalVAD,0.5821,0.0,0.4615,0.0,0.2029,0.0429,0.4155
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_38_FastText_historicalVAD,0.5678,0.0,0.4478,0.0,0.217,0.0301,0.4109
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_39_FastText_historicalVAD,0.5887,0.0,0.4509,0.0,0.1855,0.0646,0.4084
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_3_FastText_historicalVAD,0.5707,0.0,0.4386,0.0,0.192,0.0556,0.4004
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_40_FastText_historicalVAD,0.5266,0.0,0.4059,0.0,0.1927,0.0547,0.3751
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_41_FastText_historicalVAD,0.5589,0.0,0.4552,0.0,0.2456,0.0138,0.4199
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_42_FastText_historicalVAD,0.5852,0.0,0.4136,0.0,0.2344,0.0189,0.4111
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_43_FastText_historicalVAD,0.5189,0.0,0.4526,0.0,0.1708,0.0894,0.3808
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_44_FastText_historicalVAD,0.5306,0.0,0.458,0.0,0.218,0.0294,0.4022
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_45_FastText_historicalVAD,0.5775,0.0,0.4628,0.0,0.2616,0.0086,0.434
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_46_FastText_historicalVAD,0.5932,0.0,0.4473,0.0,0.2216,0.0267,0.4207
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_47_FastText_historicalVAD,0.5698,0.0,0.4136,0.0,0.2693,0.0067,0.4176
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_48_FastText_historicalVAD,0.5744,0.0,0.4051,0.0,0.236,0.0181,0.4052
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_49_FastText_historicalVAD,0.5845,0.0,0.4524,0.0,0.2191,0.0285,0.4187
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_4_FastText_historicalVAD,0.5573,0.0,0.4197,0.0,0.1993,0.0468,0.3921
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_50_FastText_historicalVAD,0.5947,0.0,0.439,0.0,0.1995,0.0466,0.4111
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_5_FastText_historicalVAD,0.5381,0.0,0.461,0.0,0.1908,0.0573,0.3966
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_6_FastText_historicalVAD,0.5792,0.0,0.4682,0.0,0.2358,0.0182,0.4277
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_7_FastText_historicalVAD,0.572,0.0,0.4126,0.0,0.2274,0.0229,0.404
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_8_FastText_historicalVAD,0.5674,0.0,0.4359,0.0,0.2158,0.0311,0.4064
HistoricalVAD\FastText_LinearRegression\NRC_VAD4000\NRC_VAD_4000_9_FastText_historicalVAD,0.571,0.0,0.4233,0.0,0.2024,0.0435,0.3989
Mean,0.562234,0.0,0.4328320000000001,6e-06,0.21513200000000002,0.036008,0.4034020000000001
