,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_20_SGNS_historicalVAD,0.4882,0.0,0.3897,0.0001,0.0882,0.3827,0.322
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_21_SGNS_historicalVAD,0.4957,0.0,0.3879,0.0001,0.0827,0.4132,0.3221
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_22_SGNS_historicalVAD,0.4822,0.0,0.3914,0.0001,0.0927,0.359,0.3221
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_23_SGNS_historicalVAD,0.5119,0.0,0.3783,0.0001,0.0878,0.3848,0.326
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_24_SGNS_historicalVAD,0.505,0.0,0.3957,0.0,0.0942,0.3511,0.3316
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_25_SGNS_historicalVAD,0.4908,0.0,0.3757,0.0001,0.0859,0.3954,0.3174
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_26_SGNS_historicalVAD,0.4887,0.0,0.3911,0.0001,0.0818,0.4187,0.3205
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_27_SGNS_historicalVAD,0.4891,0.0,0.3759,0.0001,0.0923,0.3609,0.3191
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_28_SGNS_historicalVAD,0.4979,0.0,0.3964,0.0,0.0937,0.3539,0.3293
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_29_SGNS_historicalVAD,0.4922,0.0,0.3924,0.0001,0.0884,0.3819,0.3243
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_2_SGNS_historicalVAD,0.4922,0.0,0.3881,0.0001,0.0911,0.3673,0.3238
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_30_SGNS_historicalVAD,0.5012,0.0,0.3721,0.0001,0.0896,0.3751,0.321
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_31_SGNS_historicalVAD,0.4914,0.0,0.3943,0.0,0.0897,0.3747,0.3252
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_32_SGNS_historicalVAD,0.4935,0.0,0.3867,0.0001,0.0898,0.3744,0.3233
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_33_SGNS_historicalVAD,0.4855,0.0,0.3897,0.0001,0.092,0.3625,0.3224
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_34_SGNS_historicalVAD,0.4966,0.0,0.3884,0.0001,0.0905,0.3703,0.3252
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_35_SGNS_historicalVAD,0.5094,0.0,0.3833,0.0001,0.0912,0.3668,0.328
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_36_SGNS_historicalVAD,0.5038,0.0,0.3823,0.0001,0.0946,0.3493,0.3269
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_37_SGNS_historicalVAD,0.4901,0.0,0.386,0.0001,0.0927,0.3588,0.3229
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_38_SGNS_historicalVAD,0.501,0.0,0.3853,0.0001,0.092,0.3624,0.3261
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_39_SGNS_historicalVAD,0.5136,0.0,0.3769,0.0001,0.0893,0.3769,0.3266
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_3_SGNS_historicalVAD,0.4986,0.0,0.3892,0.0001,0.0894,0.3767,0.3257
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_40_SGNS_historicalVAD,0.5217,0.0,0.3816,0.0001,0.089,0.3788,0.3307
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_41_SGNS_historicalVAD,0.4898,0.0,0.3696,0.0002,0.0873,0.3876,0.3156
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_42_SGNS_historicalVAD,0.4986,0.0,0.3709,0.0001,0.0884,0.3817,0.3193
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_43_SGNS_historicalVAD,0.5005,0.0,0.3723,0.0001,0.0943,0.3506,0.3224
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_44_SGNS_historicalVAD,0.5097,0.0,0.3871,0.0001,0.0912,0.3669,0.3293
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_45_SGNS_historicalVAD,0.5086,0.0,0.3763,0.0001,0.0894,0.3766,0.3248
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_46_SGNS_historicalVAD,0.5047,0.0,0.3953,0.0,0.0964,0.3398,0.3321
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_47_SGNS_historicalVAD,0.4936,0.0,0.3843,0.0001,0.0958,0.343,0.3246
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_48_SGNS_historicalVAD,0.4932,0.0,0.3719,0.0001,0.0875,0.3865,0.3175
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_49_SGNS_historicalVAD,0.5027,0.0,0.3779,0.0001,0.0915,0.3654,0.324
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_4_SGNS_historicalVAD,0.4957,0.0,0.3895,0.0001,0.0915,0.3653,0.3256
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_50_SGNS_historicalVAD,0.4879,0.0,0.3981,0.0,0.0874,0.3875,0.3245
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_5_SGNS_historicalVAD,0.4925,0.0,0.3853,0.0001,0.0924,0.3607,0.3234
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_6_SGNS_historicalVAD,0.5064,0.0,0.3896,0.0001,0.0902,0.372,0.3287
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_7_SGNS_historicalVAD,0.4969,0.0,0.3773,0.0001,0.092,0.3625,0.3221
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_8_SGNS_historicalVAD,0.4913,0.0,0.3859,0.0001,0.0877,0.3854,0.3216
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_9_SGNS_historicalVAD,0.4875,0.0,0.3962,0.0,0.0869,0.3897,0.3236
Mean,0.49773399999999995,0.0,0.384178,9.400000000000001e-05,0.090414,0.371178,0.324106
