,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_25_SGNS_historicalVAD,0.5204,0.0,0.4493,0.0,0.1741,0.0832,0.3813
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_26_SGNS_historicalVAD,0.5857,0.0,0.4496,0.0,0.2039,0.0419,0.4131
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_27_SGNS_historicalVAD,0.5525,0.0,0.4801,0.0,0.1845,0.0661,0.4057
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_28_SGNS_historicalVAD,0.5405,0.0,0.4571,0.0,0.1916,0.0562,0.3964
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_29_SGNS_historicalVAD,0.563,0.0,0.404,0.0,0.205,0.0408,0.3907
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_2_SGNS_historicalVAD,0.5586,0.0,0.4601,0.0,0.1985,0.0478,0.4057
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_30_SGNS_historicalVAD,0.5121,0.0,0.4514,0.0,0.1822,0.0697,0.3819
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_31_SGNS_historicalVAD,0.5073,0.0,0.4824,0.0,0.1134,0.2614,0.3677
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_32_SGNS_historicalVAD,0.5192,0.0,0.4594,0.0,0.1828,0.0686,0.3871
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_33_SGNS_historicalVAD,0.537,0.0,0.4729,0.0,0.1687,0.0934,0.3929
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_34_SGNS_historicalVAD,0.5745,0.0,0.4545,0.0,0.2357,0.0183,0.4216
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_35_SGNS_historicalVAD,0.5445,0.0,0.4341,0.0,0.2433,0.0147,0.4073
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_36_SGNS_historicalVAD,0.5495,0.0,0.3801,0.0001,0.1648,0.1013,0.3648
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_37_SGNS_historicalVAD,0.5231,0.0,0.4671,0.0,0.1797,0.0736,0.39
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_38_SGNS_historicalVAD,0.4875,0.0,0.4448,0.0,0.1318,0.1912,0.3547
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_39_SGNS_historicalVAD,0.5594,0.0,0.4939,0.0,0.1961,0.0506,0.4164
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_3_SGNS_historicalVAD,0.5993,0.0,0.5058,0.0,0.1839,0.067,0.4297
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_40_SGNS_historicalVAD,0.5232,0.0,0.4168,0.0,0.1291,0.2005,0.3564
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_41_SGNS_historicalVAD,0.5603,0.0,0.4304,0.0,0.2141,0.0324,0.4016
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_42_SGNS_historicalVAD,0.5131,0.0,0.4418,0.0,0.1935,0.0537,0.3828
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_43_SGNS_historicalVAD,0.5755,0.0,0.4485,0.0,0.1752,0.0812,0.3997
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_44_SGNS_historicalVAD,0.5413,0.0,0.5064,0.0,0.1857,0.0643,0.4111
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_45_SGNS_historicalVAD,0.5295,0.0,0.4406,0.0,0.1976,0.0487,0.3892
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_46_SGNS_historicalVAD,0.4998,0.0,0.4542,0.0,0.1419,0.1591,0.3653
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_47_SGNS_historicalVAD,0.5245,0.0,0.4647,0.0,0.143,0.1557,0.3774
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_48_SGNS_historicalVAD,0.5543,0.0,0.488,0.0,0.2389,0.0167,0.4271
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_49_SGNS_historicalVAD,0.5767,0.0,0.4082,0.0,0.1818,0.0702,0.3889
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_4_SGNS_historicalVAD,0.5533,0.0,0.481,0.0,0.1353,0.1796,0.3898
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_50_SGNS_historicalVAD,0.5495,0.0,0.4304,0.0,0.2191,0.0285,0.3997
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_5_SGNS_historicalVAD,0.5708,0.0,0.4757,0.0,0.1969,0.0496,0.4145
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_6_SGNS_historicalVAD,0.5728,0.0,0.4845,0.0,0.2046,0.0411,0.4207
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_7_SGNS_historicalVAD,0.559,0.0,0.3654,0.0002,0.2052,0.0406,0.3765
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_8_SGNS_historicalVAD,0.4877,0.0,0.4814,0.0,0.1739,0.0836,0.381
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_9_SGNS_historicalVAD,0.5416,0.0,0.4749,0.0,0.1908,0.0572,0.4025
Mean,0.54633,0.0,0.4502060000000001,8e-06,0.18371600000000002,0.079308,0.39342000000000005
