,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_23_SGNS_historicalVAD,0.4939,0.0,0.3747,0.0001,0.0904,0.371,0.3197
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_24_SGNS_historicalVAD,0.4957,0.0,0.394,0.0001,0.0893,0.3771,0.3263
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_25_SGNS_historicalVAD,0.5067,0.0,0.382,0.0001,0.0895,0.376,0.3261
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_26_SGNS_historicalVAD,0.4888,0.0,0.387,0.0001,0.0922,0.3613,0.3227
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_27_SGNS_historicalVAD,0.5011,0.0,0.3953,0.0,0.0875,0.3865,0.328
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_28_SGNS_historicalVAD,0.4946,0.0,0.3849,0.0001,0.0888,0.3798,0.3228
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_29_SGNS_historicalVAD,0.5106,0.0,0.3837,0.0001,0.0894,0.3766,0.3279
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_2_SGNS_historicalVAD,0.4896,0.0,0.395,0.0,0.088,0.3839,0.3242
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_30_SGNS_historicalVAD,0.4995,0.0,0.3897,0.0001,0.0834,0.4094,0.3242
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_31_SGNS_historicalVAD,0.4891,0.0,0.3865,0.0001,0.0847,0.4021,0.3201
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_32_SGNS_historicalVAD,0.4964,0.0,0.3853,0.0001,0.0864,0.3927,0.3227
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_33_SGNS_historicalVAD,0.5049,0.0,0.3791,0.0001,0.0903,0.3715,0.3248
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_34_SGNS_historicalVAD,0.5088,0.0,0.381,0.0001,0.0877,0.3857,0.3258
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_35_SGNS_historicalVAD,0.4996,0.0,0.3872,0.0001,0.085,0.4006,0.3239
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_36_SGNS_historicalVAD,0.4917,0.0,0.3875,0.0001,0.0907,0.3695,0.3233
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_37_SGNS_historicalVAD,0.4976,0.0,0.3799,0.0001,0.0848,0.4014,0.3208
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_38_SGNS_historicalVAD,0.4985,0.0,0.3786,0.0001,0.0901,0.3728,0.3224
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_39_SGNS_historicalVAD,0.4879,0.0,0.3887,0.0001,0.0893,0.3771,0.3219
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_3_SGNS_historicalVAD,0.5045,0.0,0.3851,0.0001,0.0893,0.3767,0.3263
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_40_SGNS_historicalVAD,0.4904,0.0,0.388,0.0001,0.0857,0.3964,0.3214
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_41_SGNS_historicalVAD,0.4929,0.0,0.3855,0.0001,0.09,0.3734,0.3228
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_42_SGNS_historicalVAD,0.4843,0.0,0.3836,0.0001,0.0873,0.388,0.3184
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_43_SGNS_historicalVAD,0.4906,0.0,0.388,0.0001,0.0922,0.3614,0.3236
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_44_SGNS_historicalVAD,0.4811,0.0,0.3878,0.0001,0.0878,0.3853,0.3189
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_45_SGNS_historicalVAD,0.5064,0.0,0.3766,0.0001,0.0875,0.3867,0.3235
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_46_SGNS_historicalVAD,0.5068,0.0,0.3816,0.0001,0.0882,0.383,0.3255
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_47_SGNS_historicalVAD,0.5037,0.0,0.3805,0.0001,0.0879,0.3845,0.324
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_48_SGNS_historicalVAD,0.5033,0.0,0.3883,0.0001,0.0935,0.3547,0.3284
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_49_SGNS_historicalVAD,0.4948,0.0,0.3965,0.0,0.0914,0.3657,0.3276
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_4_SGNS_historicalVAD,0.5012,0.0,0.3789,0.0001,0.088,0.3837,0.3227
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_50_SGNS_historicalVAD,0.4967,0.0,0.3808,0.0001,0.0906,0.3703,0.3227
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_5_SGNS_historicalVAD,0.5102,0.0,0.3816,0.0001,0.0927,0.3591,0.3282
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_6_SGNS_historicalVAD,0.4979,0.0,0.3869,0.0001,0.0884,0.3817,0.3244
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_7_SGNS_historicalVAD,0.496,0.0,0.3885,0.0001,0.0884,0.3816,0.3243
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_8_SGNS_historicalVAD,0.4994,0.0,0.3751,0.0001,0.0872,0.388,0.3206
HistoricalVAD\SGNS_PaRaSim\NRC_VAD7000\NRC_VAD_7000_9_SGNS_historicalVAD,0.5,0.0,0.3858,0.0001,0.0888,0.3795,0.3249
Mean,0.496672,0.0,0.38477599999999995,9.400000000000002e-05,0.088462,0.38158200000000003,0.32331000000000004
