,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_21_SGNS_historicalVAD,0.4735,0.0,0.375,0.0001,0.0944,0.3501,0.3143
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_22_SGNS_historicalVAD,0.5296,0.0,0.363,0.0002,0.0848,0.4018,0.3258
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_23_SGNS_historicalVAD,0.5315,0.0,0.3907,0.0001,0.0941,0.3519,0.3388
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_24_SGNS_historicalVAD,0.4951,0.0,0.3906,0.0001,0.0753,0.4563,0.3204
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_25_SGNS_historicalVAD,0.4855,0.0,0.3895,0.0001,0.0747,0.4599,0.3166
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_26_SGNS_historicalVAD,0.4848,0.0,0.3948,0.0,0.0904,0.3709,0.3233
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_27_SGNS_historicalVAD,0.4849,0.0,0.3932,0.0001,0.0999,0.3228,0.326
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_28_SGNS_historicalVAD,0.4958,0.0,0.389,0.0001,0.0874,0.3872,0.3241
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_29_SGNS_historicalVAD,0.4978,0.0,0.3864,0.0001,0.0895,0.376,0.3246
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_2_SGNS_historicalVAD,0.4783,0.0,0.3919,0.0001,0.0945,0.3499,0.3216
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_30_SGNS_historicalVAD,0.5183,0.0,0.3763,0.0001,0.0876,0.3861,0.3274
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_31_SGNS_historicalVAD,0.4808,0.0,0.3872,0.0001,0.0809,0.4236,0.3163
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_32_SGNS_historicalVAD,0.4974,0.0,0.3762,0.0001,0.0812,0.422,0.3183
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_33_SGNS_historicalVAD,0.4922,0.0,0.3706,0.0001,0.0804,0.4268,0.3144
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_34_SGNS_historicalVAD,0.5039,0.0,0.3564,0.0003,0.1027,0.3091,0.321
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_35_SGNS_historicalVAD,0.497,0.0,0.4044,0.0,0.092,0.3628,0.3311
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_36_SGNS_historicalVAD,0.4723,0.0,0.3791,0.0001,0.0817,0.4188,0.311
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_37_SGNS_historicalVAD,0.5009,0.0,0.3736,0.0001,0.0829,0.4123,0.3192
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_38_SGNS_historicalVAD,0.5093,0.0,0.3577,0.0003,0.0806,0.4256,0.3158
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_39_SGNS_historicalVAD,0.4826,0.0,0.3713,0.0001,0.0915,0.3654,0.3151
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_3_SGNS_historicalVAD,0.4994,0.0,0.3947,0.0,0.0984,0.3299,0.3308
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_40_SGNS_historicalVAD,0.5347,0.0,0.3711,0.0001,0.0831,0.4112,0.3296
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_41_SGNS_historicalVAD,0.4681,0.0,0.4018,0.0,0.0891,0.3778,0.3197
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_42_SGNS_historicalVAD,0.5108,0.0,0.3753,0.0001,0.0961,0.3415,0.3274
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_43_SGNS_historicalVAD,0.4893,0.0,0.3654,0.0002,0.0895,0.3757,0.3147
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_44_SGNS_historicalVAD,0.488,0.0,0.3806,0.0001,0.0806,0.4253,0.3164
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_45_SGNS_historicalVAD,0.499,0.0,0.381,0.0001,0.0904,0.3713,0.3234
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_46_SGNS_historicalVAD,0.4803,0.0,0.3948,0.0,0.0944,0.35,0.3232
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_47_SGNS_historicalVAD,0.4697,0.0,0.3767,0.0001,0.0956,0.3441,0.314
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_48_SGNS_historicalVAD,0.4951,0.0,0.384,0.0001,0.0975,0.3346,0.3256
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_49_SGNS_historicalVAD,0.4818,0.0,0.3942,0.0,0.0931,0.3571,0.323
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_4_SGNS_historicalVAD,0.4891,0.0,0.3801,0.0001,0.0984,0.3302,0.3225
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_50_SGNS_historicalVAD,0.5057,0.0,0.3932,0.0001,0.0974,0.3352,0.3321
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_5_SGNS_historicalVAD,0.4866,0.0,0.3765,0.0001,0.0861,0.3945,0.3164
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_6_SGNS_historicalVAD,0.4981,0.0,0.3873,0.0001,0.0946,0.3489,0.3267
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_7_SGNS_historicalVAD,0.5084,0.0,0.3617,0.0002,0.0888,0.3798,0.3196
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_8_SGNS_historicalVAD,0.4694,0.0,0.3875,0.0001,0.1017,0.3139,0.3195
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_9_SGNS_historicalVAD,0.4915,0.0,0.3446,0.0004,0.0827,0.4135,0.3063
Mean,0.4948719999999999,0.0,0.38121000000000005,0.00011400000000000002,0.08952200000000002,0.37700799999999995,0.32187
