,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_26_FastText_historicalVAD,0.4803,0.0,0.4573,0.0,0.2399,0.0162,0.3925
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_27_FastText_historicalVAD,0.4836,0.0,0.4485,0.0,0.2598,0.009,0.3973
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_28_FastText_historicalVAD,0.4892,0.0,0.4206,0.0,0.238,0.0171,0.3826
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_29_FastText_historicalVAD,0.4906,0.0,0.4382,0.0,0.2492,0.0124,0.3927
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_2_FastText_historicalVAD,0.4605,0.0,0.4472,0.0,0.2505,0.0119,0.3861
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_30_FastText_historicalVAD,0.5106,0.0,0.4626,0.0,0.2466,0.0134,0.4066
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_31_FastText_historicalVAD,0.4645,0.0,0.4416,0.0,0.2272,0.023,0.3778
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_32_FastText_historicalVAD,0.4735,0.0,0.4494,0.0,0.2423,0.0151,0.3884
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_33_FastText_historicalVAD,0.4655,0.0,0.4487,0.0,0.2298,0.0215,0.3813
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_34_FastText_historicalVAD,0.474,0.0,0.4066,0.0,0.267,0.0072,0.3825
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_35_FastText_historicalVAD,0.4785,0.0,0.4308,0.0,0.2576,0.0097,0.389
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_36_FastText_historicalVAD,0.495,0.0,0.4613,0.0,0.2516,0.0116,0.4027
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_37_FastText_historicalVAD,0.4666,0.0,0.4569,0.0,0.2358,0.0182,0.3864
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_38_FastText_historicalVAD,0.471,0.0,0.4335,0.0,0.2526,0.0112,0.3857
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_39_FastText_historicalVAD,0.4818,0.0,0.4261,0.0,0.2553,0.0104,0.3877
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_3_FastText_historicalVAD,0.4955,0.0,0.4437,0.0,0.2605,0.0089,0.3999
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_40_FastText_historicalVAD,0.493,0.0,0.454,0.0,0.2482,0.0128,0.3984
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_41_FastText_historicalVAD,0.4713,0.0,0.4227,0.0,0.273,0.006,0.389
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_42_FastText_historicalVAD,0.4943,0.0,0.4334,0.0,0.2517,0.0115,0.3931
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_43_FastText_historicalVAD,0.4923,0.0,0.434,0.0,0.2721,0.0062,0.3995
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_44_FastText_historicalVAD,0.5073,0.0,0.4747,0.0,0.2807,0.0047,0.4209
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_45_FastText_historicalVAD,0.5196,0.0,0.4473,0.0,0.2681,0.007,0.4117
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_46_FastText_historicalVAD,0.4651,0.0,0.4301,0.0,0.2388,0.0167,0.378
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_47_FastText_historicalVAD,0.4927,0.0,0.4443,0.0,0.2799,0.0048,0.4056
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_48_FastText_historicalVAD,0.5287,0.0,0.4206,0.0,0.2512,0.0117,0.4002
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_49_FastText_historicalVAD,0.4779,0.0,0.4558,0.0,0.251,0.0118,0.3949
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_4_FastText_historicalVAD,0.4723,0.0,0.4369,0.0,0.2575,0.0097,0.3889
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_50_FastText_historicalVAD,0.489,0.0,0.426,0.0,0.2662,0.0074,0.3938
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_5_FastText_historicalVAD,0.4624,0.0,0.4118,0.0,0.231,0.0208,0.3684
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_6_FastText_historicalVAD,0.4608,0.0,0.4462,0.0,0.2235,0.0254,0.3768
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_7_FastText_historicalVAD,0.4843,0.0,0.4457,0.0,0.2594,0.0091,0.3965
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_8_FastText_historicalVAD,0.4874,0.0,0.4458,0.0,0.2598,0.009,0.3977
HistoricalVAD\FastText_kNN\Warriner8000\Warriner_8000_9_FastText_historicalVAD,0.4617,0.0,0.4432,0.0,0.2555,0.0103,0.3868
Mean,0.483036,0.0,0.44027799999999995,0.0,0.251774,0.01252,0.39169800000000005
