,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_44_FastText_historicalVAD,0.454,0.0,0.3445,0.0004,0.1746,0.0823,0.3244
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_45_FastText_historicalVAD,0.4705,0.0,0.3789,0.0001,0.2285,0.0222,0.3593
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_46_FastText_historicalVAD,0.4328,0.0,0.4218,0.0,0.2109,0.0352,0.3551
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_47_FastText_historicalVAD,0.5025,0.0,0.3526,0.0003,0.2171,0.03,0.3574
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_48_FastText_historicalVAD,0.5119,0.0,0.3705,0.0001,0.2581,0.0095,0.3802
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_49_FastText_historicalVAD,0.4502,0.0,0.3111,0.0016,0.2532,0.011,0.3382
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_4_FastText_historicalVAD,0.469,0.0,0.2853,0.004,0.2345,0.0189,0.3296
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_50_FastText_historicalVAD,0.4815,0.0,0.3412,0.0005,0.1638,0.1034,0.3289
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_5_FastText_historicalVAD,0.4551,0.0,0.3682,0.0002,0.1868,0.0627,0.3367
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_6_FastText_historicalVAD,0.5097,0.0,0.403,0.0,0.2401,0.0161,0.3843
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_7_FastText_historicalVAD,0.4164,0.0,0.4037,0.0,0.1844,0.0662,0.3348
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_8_FastText_historicalVAD,0.4597,0.0,0.3953,0.0,0.1899,0.0584,0.3483
HistoricalVAD\FastText_kNN\Warriner4000\Warriner_4000_9_FastText_historicalVAD,0.4638,0.0,0.438,0.0,0.1944,0.0526,0.3654
Mean,0.46701,4e-06,0.362154,0.0009759999999999999,0.20800199999999996,0.058976,0.34573
