,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_21_FastText_historicalVAD,0.5817,0.0,0.4587,0.0,0.2131,0.0333,0.4178
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_22_FastText_historicalVAD,0.5729,0.0,0.4544,0.0,0.2185,0.029,0.4152
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_23_FastText_historicalVAD,0.5578,0.0,0.4677,0.0,0.2119,0.0343,0.4124
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_24_FastText_historicalVAD,0.5778,0.0,0.4425,0.0,0.2249,0.0245,0.415
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_25_FastText_historicalVAD,0.5671,0.0,0.4656,0.0,0.2526,0.0112,0.4284
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_26_FastText_historicalVAD,0.5815,0.0,0.4408,0.0,0.2362,0.018,0.4195
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_27_FastText_historicalVAD,0.5764,0.0,0.492,0.0,0.2056,0.0402,0.4246
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_28_FastText_historicalVAD,0.5757,0.0,0.4383,0.0,0.2194,0.0283,0.4111
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_29_FastText_historicalVAD,0.5809,0.0,0.4513,0.0,0.2256,0.024,0.4193
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_2_FastText_historicalVAD,0.5812,0.0,0.4494,0.0,0.2266,0.0234,0.4191
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_30_FastText_historicalVAD,0.5622,0.0,0.4371,0.0,0.2129,0.0335,0.4041
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_31_FastText_historicalVAD,0.5864,0.0,0.4505,0.0,0.2035,0.0423,0.4135
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_32_FastText_historicalVAD,0.5741,0.0,0.4367,0.0,0.2331,0.0196,0.4146
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_33_FastText_historicalVAD,0.5749,0.0,0.4718,0.0,0.2373,0.0174,0.428
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_34_FastText_historicalVAD,0.5781,0.0,0.4047,0.0,0.2222,0.0263,0.4017
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_35_FastText_historicalVAD,0.5628,0.0,0.4566,0.0,0.2159,0.031,0.4118
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_36_FastText_historicalVAD,0.5786,0.0,0.4549,0.0,0.2311,0.0207,0.4215
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_37_FastText_historicalVAD,0.5752,0.0,0.4303,0.0,0.2435,0.0146,0.4163
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_38_FastText_historicalVAD,0.5797,0.0,0.4517,0.0,0.2391,0.0166,0.4235
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_39_FastText_historicalVAD,0.576,0.0,0.4525,0.0,0.2072,0.0386,0.4119
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_3_FastText_historicalVAD,0.5561,0.0,0.4422,0.0,0.2194,0.0283,0.4059
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_40_FastText_historicalVAD,0.5718,0.0,0.4441,0.0,0.2481,0.0128,0.4213
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_41_FastText_historicalVAD,0.5736,0.0,0.4488,0.0,0.24,0.0162,0.4208
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_42_FastText_historicalVAD,0.5837,0.0,0.445,0.0,0.226,0.0238,0.4183
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_43_FastText_historicalVAD,0.5631,0.0,0.4585,0.0,0.2042,0.0416,0.4086
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_44_FastText_historicalVAD,0.5682,0.0,0.4207,0.0,0.2254,0.0242,0.4048
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_45_FastText_historicalVAD,0.575,0.0,0.459,0.0,0.2227,0.026,0.4189
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_46_FastText_historicalVAD,0.5765,0.0,0.4137,0.0,0.2221,0.0263,0.4041
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_47_FastText_historicalVAD,0.5705,0.0,0.4402,0.0,0.2177,0.0296,0.4094
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_48_FastText_historicalVAD,0.5627,0.0,0.4454,0.0,0.2317,0.0204,0.4133
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_49_FastText_historicalVAD,0.5813,0.0,0.4776,0.0,0.2222,0.0263,0.427
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_4_FastText_historicalVAD,0.5811,0.0,0.454,0.0,0.2178,0.0295,0.4176
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_50_FastText_historicalVAD,0.5884,0.0,0.4172,0.0,0.2271,0.0231,0.4109
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_5_FastText_historicalVAD,0.5802,0.0,0.4465,0.0,0.2137,0.0328,0.4135
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_6_FastText_historicalVAD,0.573,0.0,0.4584,0.0,0.2274,0.0229,0.4196
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_7_FastText_historicalVAD,0.5769,0.0,0.4672,0.0,0.2174,0.0298,0.4205
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_8_FastText_historicalVAD,0.5678,0.0,0.4285,0.0,0.2276,0.0228,0.4079
HistoricalVAD\FastText_LinearRegression\NRC_VAD7000\NRC_VAD_7000_9_FastText_historicalVAD,0.567,0.0,0.4461,0.0,0.2129,0.0335,0.4087
Mean,0.5743459999999999,0.0,0.446344,0.0,0.22223400000000001,0.027424,0.414302
