,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_40_SGNS_historicalVAD,0.5801,0.0,0.457,0.0,0.256,0.0101,0.431
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_41_SGNS_historicalVAD,0.5682,0.0,0.4933,0.0,0.2086,0.0372,0.4234
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_42_SGNS_historicalVAD,0.5585,0.0,0.4807,0.0,0.182,0.07,0.4071
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_43_SGNS_historicalVAD,0.565,0.0,0.4786,0.0,0.1797,0.0737,0.4078
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_44_SGNS_historicalVAD,0.5759,0.0,0.4576,0.0,0.2364,0.0179,0.4233
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_45_SGNS_historicalVAD,0.5495,0.0,0.4651,0.0,0.1736,0.0841,0.3961
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_46_SGNS_historicalVAD,0.544,0.0,0.492,0.0,0.1922,0.0554,0.4094
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_47_SGNS_historicalVAD,0.5345,0.0,0.4833,0.0,0.1708,0.0894,0.3962
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_48_SGNS_historicalVAD,0.5293,0.0,0.4511,0.0,0.185,0.0654,0.3885
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_49_SGNS_historicalVAD,0.5696,0.0,0.4749,0.0,0.186,0.0639,0.4102
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_4_SGNS_historicalVAD,0.573,0.0,0.4719,0.0,0.1657,0.0995,0.4035
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_50_SGNS_historicalVAD,0.5692,0.0,0.4862,0.0,0.1843,0.0664,0.4132
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_5_SGNS_historicalVAD,0.5566,0.0,0.4603,0.0,0.1973,0.0492,0.4047
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_6_SGNS_historicalVAD,0.5742,0.0,0.4792,0.0,0.2315,0.0205,0.4283
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_7_SGNS_historicalVAD,0.5624,0.0,0.4664,0.0,0.2013,0.0446,0.41
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_8_SGNS_historicalVAD,0.5638,0.0,0.4972,0.0,0.147,0.1445,0.4027
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_9_SGNS_historicalVAD,0.5694,0.0,0.4916,0.0,0.19,0.0583,0.417
Mean,0.562852,0.0,0.47670399999999996,0.0,0.197544,0.053902,0.41237
