,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_38_FastText_historicalVAD,0.5745,0.0,0.5224,0.0,0.2315,0.0205,0.4428
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_39_FastText_historicalVAD,0.5114,0.0,0.3941,0.0,0.1955,0.0512,0.367
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_3_FastText_historicalVAD,0.5236,0.0,0.4529,0.0,0.1935,0.0537,0.39
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_40_FastText_historicalVAD,0.5354,0.0,0.4206,0.0,0.1626,0.1061,0.3729
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_41_FastText_historicalVAD,0.6003,0.0,0.4066,0.0,0.228,0.0225,0.4117
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_42_FastText_historicalVAD,0.5294,0.0,0.3867,0.0001,0.1999,0.0462,0.372
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_43_FastText_historicalVAD,0.5571,0.0,0.4425,0.0,0.2314,0.0206,0.4103
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_44_FastText_historicalVAD,0.6055,0.0,0.3497,0.0004,0.2627,0.0083,0.406
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_45_FastText_historicalVAD,0.5573,0.0,0.3583,0.0003,0.2027,0.0431,0.3728
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_46_FastText_historicalVAD,0.5641,0.0,0.3674,0.0002,0.2179,0.0294,0.3831
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_47_FastText_historicalVAD,0.6058,0.0,0.455,0.0,0.2001,0.0459,0.4203
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_48_FastText_historicalVAD,0.5201,0.0,0.4569,0.0,0.1999,0.0462,0.3923
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_49_FastText_historicalVAD,0.5061,0.0,0.4242,0.0,0.1836,0.0674,0.3713
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_4_FastText_historicalVAD,0.5902,0.0,0.3972,0.0,0.1857,0.0644,0.391
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_50_FastText_historicalVAD,0.508,0.0,0.3986,0.0,0.2358,0.0182,0.3808
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_5_FastText_historicalVAD,0.4971,0.0,0.4299,0.0,0.2084,0.0375,0.3785
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_6_FastText_historicalVAD,0.5079,0.0,0.3805,0.0001,0.2069,0.0389,0.3651
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_7_FastText_historicalVAD,0.5296,0.0,0.3979,0.0,0.236,0.0181,0.3878
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_8_FastText_historicalVAD,0.4998,0.0,0.478,0.0,0.1865,0.0632,0.3881
HistoricalVAD\FastText_LinearRegression\NRC_VAD2000\NRC_VAD_2000_9_FastText_historicalVAD,0.5306,0.0,0.4629,0.0,0.2012,0.0447,0.3982
Mean,0.53551,0.0,0.41092,0.00011599999999999999,0.208544,0.048144000000000006,0.384994
