,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_22_SGNS_historicalVAD,0.5602,0.0,0.4706,0.0,0.2155,0.0313,0.4154
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_23_SGNS_historicalVAD,0.5654,0.0,0.5012,0.0,0.2032,0.0426,0.4233
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_24_SGNS_historicalVAD,0.5725,0.0,0.4898,0.0,0.2215,0.0268,0.428
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_25_SGNS_historicalVAD,0.5592,0.0,0.4869,0.0,0.2094,0.0365,0.4185
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_26_SGNS_historicalVAD,0.5543,0.0,0.4563,0.0,0.1945,0.0525,0.4017
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_27_SGNS_historicalVAD,0.5584,0.0,0.4842,0.0,0.189,0.0597,0.4105
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_28_SGNS_historicalVAD,0.5446,0.0,0.503,0.0,0.1871,0.0624,0.4116
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_29_SGNS_historicalVAD,0.5704,0.0,0.4549,0.0,0.1995,0.0466,0.4083
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_2_SGNS_historicalVAD,0.5696,0.0,0.4924,0.0,0.2,0.046,0.4207
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_30_SGNS_historicalVAD,0.5778,0.0,0.4843,0.0,0.2141,0.0324,0.4254
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_31_SGNS_historicalVAD,0.5505,0.0,0.5046,0.0,0.1962,0.0504,0.4171
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_32_SGNS_historicalVAD,0.5626,0.0,0.4967,0.0,0.2084,0.0375,0.4226
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_33_SGNS_historicalVAD,0.5611,0.0,0.4852,0.0,0.1968,0.0498,0.4144
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_34_SGNS_historicalVAD,0.5674,0.0,0.4874,0.0,0.1985,0.0477,0.4178
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_35_SGNS_historicalVAD,0.5506,0.0,0.4814,0.0,0.2045,0.0413,0.4121
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_36_SGNS_historicalVAD,0.5605,0.0,0.4975,0.0,0.2257,0.0239,0.4279
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_37_SGNS_historicalVAD,0.5778,0.0,0.5014,0.0,0.2068,0.039,0.4287
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_38_SGNS_historicalVAD,0.5763,0.0,0.4991,0.0,0.2019,0.044,0.4257
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_39_SGNS_historicalVAD,0.5584,0.0,0.4983,0.0,0.1876,0.0616,0.4147
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_3_SGNS_historicalVAD,0.5845,0.0,0.477,0.0,0.2017,0.0442,0.4211
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_40_SGNS_historicalVAD,0.5735,0.0,0.4879,0.0,0.1936,0.0537,0.4183
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_41_SGNS_historicalVAD,0.575,0.0,0.5213,0.0,0.2071,0.0387,0.4345
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_42_SGNS_historicalVAD,0.5669,0.0,0.494,0.0,0.2046,0.0411,0.4219
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_43_SGNS_historicalVAD,0.5755,0.0,0.4864,0.0,0.2181,0.0293,0.4266
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_44_SGNS_historicalVAD,0.568,0.0,0.4782,0.0,0.1984,0.0478,0.4149
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_45_SGNS_historicalVAD,0.562,0.0,0.4852,0.0,0.227,0.0231,0.4247
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_46_SGNS_historicalVAD,0.5677,0.0,0.5186,0.0,0.2153,0.0315,0.4338
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_47_SGNS_historicalVAD,0.5733,0.0,0.4733,0.0,0.22,0.0278,0.4222
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_48_SGNS_historicalVAD,0.5674,0.0,0.4536,0.0,0.1985,0.0477,0.4065
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_49_SGNS_historicalVAD,0.5681,0.0,0.4892,0.0,0.2153,0.0315,0.4242
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_4_SGNS_historicalVAD,0.5699,0.0,0.4805,0.0,0.2196,0.0282,0.4233
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_50_SGNS_historicalVAD,0.5871,0.0,0.4877,0.0,0.1696,0.0917,0.4148
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_5_SGNS_historicalVAD,0.5775,0.0,0.476,0.0,0.1855,0.0647,0.413
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_6_SGNS_historicalVAD,0.5835,0.0,0.502,0.0,0.199,0.0472,0.4282
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_7_SGNS_historicalVAD,0.5874,0.0,0.4837,0.0,0.2064,0.0394,0.4258
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_8_SGNS_historicalVAD,0.5916,0.0,0.4726,0.0,0.2058,0.0399,0.4233
HistoricalVAD\SGNS_LinearRegression\NRC_VAD8000\NRC_VAD_8000_9_SGNS_historicalVAD,0.5696,0.0,0.4933,0.0,0.1842,0.0666,0.4157
Mean,0.568356,0.0,0.484282,0.0,0.204482,0.04284999999999999,0.419038
