,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_34_FastText_historicalVAD,0.5312,0.0,0.3889,0.0001,0.2291,0.0219,0.383
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_35_FastText_historicalVAD,0.5254,0.0,0.4426,0.0,0.1836,0.0675,0.3839
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_36_FastText_historicalVAD,0.5729,0.0,0.4074,0.0,0.2087,0.0372,0.3963
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_37_FastText_historicalVAD,0.5561,0.0,0.424,0.0,0.2253,0.0242,0.4018
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_38_FastText_historicalVAD,0.5199,0.0,0.3383,0.0006,0.1708,0.0893,0.343
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_39_FastText_historicalVAD,0.5419,0.0,0.4574,0.0,0.1911,0.0569,0.3968
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_3_FastText_historicalVAD,0.5641,0.0,0.4603,0.0,0.1826,0.0689,0.4024
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_40_FastText_historicalVAD,0.5781,0.0,0.4551,0.0,0.1961,0.0505,0.4098
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_41_FastText_historicalVAD,0.5821,0.0,0.4036,0.0,0.203,0.0429,0.3962
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_42_FastText_historicalVAD,0.5108,0.0,0.4385,0.0,0.2265,0.0235,0.392
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_43_FastText_historicalVAD,0.5615,0.0,0.3927,0.0001,0.2254,0.0242,0.3932
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_44_FastText_historicalVAD,0.5487,0.0,0.3954,0.0,0.2061,0.0397,0.3834
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_45_FastText_historicalVAD,0.5703,0.0,0.4637,0.0,0.1971,0.0493,0.4104
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_46_FastText_historicalVAD,0.5551,0.0,0.459,0.0,0.2181,0.0292,0.4107
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_47_FastText_historicalVAD,0.5458,0.0,0.4486,0.0,0.1684,0.094,0.3876
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_48_FastText_historicalVAD,0.5337,0.0,0.4259,0.0,0.1613,0.1088,0.3737
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_49_FastText_historicalVAD,0.5711,0.0,0.4104,0.0,0.2564,0.01,0.4127
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_4_FastText_historicalVAD,0.5571,0.0,0.4351,0.0,0.2186,0.0289,0.4036
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_50_FastText_historicalVAD,0.5011,0.0,0.4277,0.0,0.2438,0.0145,0.3909
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_5_FastText_historicalVAD,0.525,0.0,0.4189,0.0,0.2088,0.0371,0.3842
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_6_FastText_historicalVAD,0.5901,0.0,0.5179,0.0,0.196,0.0507,0.4346
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_7_FastText_historicalVAD,0.5591,0.0,0.4139,0.0,0.2488,0.0125,0.4073
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_8_FastText_historicalVAD,0.5601,0.0,0.4644,0.0,0.2037,0.0421,0.4094
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_9_FastText_historicalVAD,0.5111,0.0,0.3697,0.0002,0.2168,0.0302,0.3659
Mean,0.549906,0.0,0.42273000000000005,3.2000000000000005e-05,0.21133599999999997,0.041018,0.39466
