,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_38_SGNS_historicalVAD,0.5651,0.0,0.4952,0.0,0.2047,0.0411,0.4217
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_39_SGNS_historicalVAD,0.573,0.0,0.4957,0.0,0.2022,0.0436,0.4237
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_3_SGNS_historicalVAD,0.586,0.0,0.4845,0.0,0.2125,0.0338,0.4277
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_40_SGNS_historicalVAD,0.5839,0.0,0.5031,0.0,0.2046,0.0411,0.4305
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_41_SGNS_historicalVAD,0.5694,0.0,0.5012,0.0,0.2107,0.0354,0.4271
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_42_SGNS_historicalVAD,0.577,0.0,0.4934,0.0,0.2023,0.0436,0.4242
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_43_SGNS_historicalVAD,0.5828,0.0,0.4869,0.0,0.2079,0.038,0.4258
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_44_SGNS_historicalVAD,0.5759,0.0,0.4907,0.0,0.2106,0.0354,0.4257
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_45_SGNS_historicalVAD,0.5747,0.0,0.4988,0.0,0.2172,0.03,0.4302
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_46_SGNS_historicalVAD,0.5652,0.0,0.4998,0.0,0.198,0.0483,0.421
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_47_SGNS_historicalVAD,0.581,0.0,0.4903,0.0,0.2019,0.044,0.4244
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_48_SGNS_historicalVAD,0.5754,0.0,0.4946,0.0,0.205,0.0408,0.425
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_49_SGNS_historicalVAD,0.5729,0.0,0.4847,0.0,0.2052,0.0405,0.4209
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_4_SGNS_historicalVAD,0.5777,0.0,0.4965,0.0,0.2143,0.0323,0.4295
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_50_SGNS_historicalVAD,0.5703,0.0,0.4923,0.0,0.2137,0.0328,0.4254
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_5_SGNS_historicalVAD,0.5803,0.0,0.4977,0.0,0.2182,0.0292,0.4321
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_6_SGNS_historicalVAD,0.5753,0.0,0.4915,0.0,0.2132,0.0332,0.4267
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_7_SGNS_historicalVAD,0.5693,0.0,0.4981,0.0,0.2048,0.0409,0.4241
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_8_SGNS_historicalVAD,0.565,0.0,0.4806,0.0,0.2086,0.0373,0.4181
HistoricalVAD\SGNS_LinearRegression\NRC_VAD10000\NRC_VAD_10000_9_SGNS_historicalVAD,0.5747,0.0,0.479,0.0,0.2063,0.0395,0.42
Mean,0.57453,0.0,0.494756,0.0,0.20691000000000007,0.039446,0.4254
