,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_29_FastText_historicalVAD,0.5689,0.0,0.4236,0.0,0.2481,0.0128,0.4135
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_2_FastText_historicalVAD,0.5569,0.0,0.443,0.0,0.2284,0.0223,0.4094
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_30_FastText_historicalVAD,0.5174,0.0,0.4433,0.0,0.2524,0.0113,0.4044
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_31_FastText_historicalVAD,0.5134,0.0,0.4322,0.0,0.2775,0.0052,0.4077
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_32_FastText_historicalVAD,0.464,0.0,0.4941,0.0,0.2186,0.0289,0.3922
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_33_FastText_historicalVAD,0.538,0.0,0.3826,0.0001,0.2066,0.0392,0.3757
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_34_FastText_historicalVAD,0.5515,0.0,0.4221,0.0,0.246,0.0136,0.4066
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_35_FastText_historicalVAD,0.5096,0.0,0.4197,0.0,0.254,0.0108,0.3944
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_36_FastText_historicalVAD,0.5039,0.0,0.3733,0.0001,0.2748,0.0057,0.384
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_37_FastText_historicalVAD,0.5343,0.0,0.4438,0.0,0.2029,0.0429,0.3937
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_38_FastText_historicalVAD,0.5434,0.0,0.3842,0.0001,0.2475,0.013,0.3917
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_39_FastText_historicalVAD,0.5031,0.0,0.4628,0.0,0.2225,0.0261,0.3961
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_3_FastText_historicalVAD,0.5329,0.0,0.4294,0.0,0.2358,0.0182,0.3993
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_40_FastText_historicalVAD,0.5372,0.0,0.4329,0.0,0.2182,0.0292,0.3961
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_41_FastText_historicalVAD,0.5283,0.0,0.3969,0.0,0.2206,0.0274,0.382
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_42_FastText_historicalVAD,0.5134,0.0,0.4452,0.0,0.2038,0.042,0.3875
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_43_FastText_historicalVAD,0.5148,0.0,0.3899,0.0001,0.2366,0.0178,0.3804
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_44_FastText_historicalVAD,0.5196,0.0,0.4202,0.0,0.2145,0.0321,0.3848
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_45_FastText_historicalVAD,0.496,0.0,0.4511,0.0,0.2297,0.0215,0.3923
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_46_FastText_historicalVAD,0.5415,0.0,0.4147,0.0,0.2508,0.0118,0.4023
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_47_FastText_historicalVAD,0.5141,0.0,0.3877,0.0001,0.1999,0.0462,0.3672
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_48_FastText_historicalVAD,0.5722,0.0,0.4212,0.0,0.241,0.0157,0.4115
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_49_FastText_historicalVAD,0.5462,0.0,0.3546,0.0003,0.2373,0.0174,0.3794
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_4_FastText_historicalVAD,0.5232,0.0,0.374,0.0001,0.2694,0.0067,0.3889
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_50_FastText_historicalVAD,0.5124,0.0,0.4412,0.0,0.265,0.0077,0.4062
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_5_FastText_historicalVAD,0.5459,0.0,0.4187,0.0,0.2378,0.0172,0.4008
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_6_FastText_historicalVAD,0.5229,0.0,0.4832,0.0,0.2545,0.0106,0.4202
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_7_FastText_historicalVAD,0.5335,0.0,0.4382,0.0,0.2359,0.0181,0.4025
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_8_FastText_historicalVAD,0.5603,0.0,0.3954,0.0,0.2258,0.0239,0.3938
HistoricalVAD\FastText_LinearRegression\Warriner4000\Warriner_4000_9_FastText_historicalVAD,0.5335,0.0,0.4449,0.0,0.2076,0.0382,0.3953
Mean,0.5289780000000001,0.0,0.42716399999999993,2.2000000000000003e-05,0.23947199999999996,0.019338,0.39853799999999995
