,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_41_SGNS_historicalVAD,0.5247,0.0,0.4827,0.0,0.2092,0.0367,0.4056
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_42_SGNS_historicalVAD,0.605,0.0,0.4863,0.0,0.206,0.0397,0.4324
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_43_SGNS_historicalVAD,0.5541,0.0,0.4184,0.0,0.2213,0.0269,0.3979
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_44_SGNS_historicalVAD,0.5477,0.0,0.4737,0.0,0.1756,0.0805,0.399
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_45_SGNS_historicalVAD,0.5606,0.0,0.4756,0.0,0.1783,0.076,0.4048
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_46_SGNS_historicalVAD,0.5502,0.0,0.4123,0.0,0.1655,0.0999,0.376
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_47_SGNS_historicalVAD,0.5943,0.0,0.4621,0.0,0.1909,0.0571,0.4158
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_48_SGNS_historicalVAD,0.5584,0.0,0.4724,0.0,0.2276,0.0227,0.4194
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_49_SGNS_historicalVAD,0.5799,0.0,0.4913,0.0,0.2065,0.0393,0.4259
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_4_SGNS_historicalVAD,0.5519,0.0,0.4698,0.0,0.1825,0.0692,0.4014
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_50_SGNS_historicalVAD,0.5502,0.0,0.4666,0.0,0.2137,0.0328,0.4101
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_5_SGNS_historicalVAD,0.5593,0.0,0.4568,0.0,0.2114,0.0347,0.4092
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_6_SGNS_historicalVAD,0.5122,0.0,0.4719,0.0,0.1913,0.0566,0.3918
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_7_SGNS_historicalVAD,0.5828,0.0,0.4597,0.0,0.259,0.0093,0.4338
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_8_SGNS_historicalVAD,0.5757,0.0,0.413,0.0,0.1926,0.0548,0.3938
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_9_SGNS_historicalVAD,0.562,0.0,0.5184,0.0,0.1841,0.0667,0.4215
Mean,0.560258,0.0,0.469878,0.0,0.19593000000000005,0.056139999999999995,0.408686
