,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_23_FastText_historicalVAD,0.5441,0.0,0.464,0.0,0.2228,0.0259,0.4103
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_24_FastText_historicalVAD,0.5762,0.0,0.465,0.0,0.2272,0.023,0.4228
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_25_FastText_historicalVAD,0.5609,0.0,0.4469,0.0,0.1985,0.0477,0.4021
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_26_FastText_historicalVAD,0.5553,0.0,0.3921,0.0001,0.2223,0.0262,0.3899
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_27_FastText_historicalVAD,0.5908,0.0,0.4443,0.0,0.2327,0.0198,0.4226
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_28_FastText_historicalVAD,0.5562,0.0,0.4547,0.0,0.2122,0.0341,0.4077
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_29_FastText_historicalVAD,0.5926,0.0,0.4379,0.0,0.1988,0.0474,0.4098
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_2_FastText_historicalVAD,0.5737,0.0,0.4219,0.0,0.2027,0.0431,0.3994
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_30_FastText_historicalVAD,0.5658,0.0,0.4574,0.0,0.2178,0.0295,0.4137
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_31_FastText_historicalVAD,0.5359,0.0,0.4398,0.0,0.2109,0.0352,0.3955
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_32_FastText_historicalVAD,0.5626,0.0,0.4413,0.0,0.1983,0.048,0.4007
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_33_FastText_historicalVAD,0.5572,0.0,0.4282,0.0,0.1868,0.0627,0.3907
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_34_FastText_historicalVAD,0.5536,0.0,0.4373,0.0,0.2419,0.0153,0.4109
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_35_FastText_historicalVAD,0.5851,0.0,0.4559,0.0,0.2416,0.0155,0.4275
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_36_FastText_historicalVAD,0.5773,0.0,0.4556,0.0,0.225,0.0244,0.4193
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_37_FastText_historicalVAD,0.6003,0.0,0.4185,0.0,0.2208,0.0273,0.4132
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_38_FastText_historicalVAD,0.5938,0.0,0.4467,0.0,0.205,0.0407,0.4152
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_39_FastText_historicalVAD,0.5594,0.0,0.436,0.0,0.2405,0.0159,0.412
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_3_FastText_historicalVAD,0.5817,0.0,0.4302,0.0,0.2342,0.019,0.4154
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_40_FastText_historicalVAD,0.5388,0.0,0.4431,0.0,0.2195,0.0282,0.4005
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_41_FastText_historicalVAD,0.5828,0.0,0.4626,0.0,0.2516,0.0116,0.4323
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_42_FastText_historicalVAD,0.5904,0.0,0.4182,0.0,0.2613,0.0087,0.4233
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_43_FastText_historicalVAD,0.5466,0.0,0.4575,0.0,0.2213,0.0269,0.4085
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_44_FastText_historicalVAD,0.5979,0.0,0.4461,0.0,0.2296,0.0216,0.4245
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_45_FastText_historicalVAD,0.5845,0.0,0.4545,0.0,0.247,0.0132,0.4287
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_46_FastText_historicalVAD,0.5778,0.0,0.433,0.0,0.2294,0.0217,0.4134
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_47_FastText_historicalVAD,0.5815,0.0,0.48,0.0,0.2462,0.0135,0.4359
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_48_FastText_historicalVAD,0.5642,0.0,0.4535,0.0,0.2214,0.0269,0.413
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_49_FastText_historicalVAD,0.5891,0.0,0.4237,0.0,0.2377,0.0173,0.4168
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_4_FastText_historicalVAD,0.5369,0.0,0.4845,0.0,0.1778,0.0767,0.3997
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_50_FastText_historicalVAD,0.5671,0.0,0.4545,0.0,0.2217,0.0266,0.4144
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_5_FastText_historicalVAD,0.5886,0.0,0.4632,0.0,0.2366,0.0178,0.4294
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_6_FastText_historicalVAD,0.5686,0.0,0.4247,0.0,0.2135,0.0329,0.4023
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_7_FastText_historicalVAD,0.5838,0.0,0.4408,0.0,0.1979,0.0484,0.4075
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_8_FastText_historicalVAD,0.5884,0.0,0.4318,0.0,0.2001,0.0459,0.4068
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_9_FastText_historicalVAD,0.5684,0.0,0.4207,0.0,0.2418,0.0153,0.4103
Mean,0.5691700000000001,0.0,0.44080199999999997,4e-06,0.22181,0.029446000000000003,0.41059199999999996
