,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_2_SGNS_historicalVAD,0.4627,0.0,0.3896,0.0001,0.0901,0.3726,0.3141
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_30_SGNS_historicalVAD,0.4644,0.0,0.3624,0.0002,0.0955,0.3447,0.3074
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_31_SGNS_historicalVAD,0.4777,0.0,0.3762,0.0001,0.0979,0.3325,0.3173
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_32_SGNS_historicalVAD,0.5002,0.0,0.3723,0.0001,0.0966,0.3392,0.323
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_33_SGNS_historicalVAD,0.5064,0.0,0.3656,0.0002,0.0812,0.4219,0.3177
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_34_SGNS_historicalVAD,0.5215,0.0,0.3825,0.0001,0.0948,0.348,0.3329
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_35_SGNS_historicalVAD,0.505,0.0,0.3694,0.0002,0.0882,0.3829,0.3209
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_36_SGNS_historicalVAD,0.4976,0.0,0.3858,0.0001,0.0758,0.4536,0.3197
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_37_SGNS_historicalVAD,0.4807,0.0,0.3864,0.0001,0.074,0.4646,0.3137
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_38_SGNS_historicalVAD,0.4753,0.0,0.3991,0.0,0.0879,0.3844,0.3208
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_39_SGNS_historicalVAD,0.4863,0.0,0.3852,0.0001,0.1017,0.3139,0.3244
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_3_SGNS_historicalVAD,0.4692,0.0,0.3839,0.0001,0.0839,0.4067,0.3123
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_40_SGNS_historicalVAD,0.4895,0.0,0.4117,0.0,0.0972,0.3361,0.3328
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_41_SGNS_historicalVAD,0.5235,0.0,0.3543,0.0003,0.0994,0.3253,0.3257
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_42_SGNS_historicalVAD,0.4802,0.0,0.3968,0.0,0.0842,0.4049,0.3204
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_43_SGNS_historicalVAD,0.499,0.0,0.3679,0.0002,0.0773,0.4447,0.3147
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_44_SGNS_historicalVAD,0.5084,0.0,0.3766,0.0001,0.0974,0.335,0.3275
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_45_SGNS_historicalVAD,0.5262,0.0,0.3871,0.0001,0.1002,0.3211,0.3378
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_46_SGNS_historicalVAD,0.4615,0.0,0.3827,0.0001,0.0823,0.4157,0.3088
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_47_SGNS_historicalVAD,0.5208,0.0,0.3935,0.0001,0.1035,0.3056,0.3393
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_48_SGNS_historicalVAD,0.4927,0.0,0.3662,0.0002,0.078,0.4407,0.3123
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_49_SGNS_historicalVAD,0.4762,0.0,0.3755,0.0001,0.081,0.4229,0.3109
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_4_SGNS_historicalVAD,0.5055,0.0,0.3826,0.0001,0.1068,0.2902,0.3316
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_50_SGNS_historicalVAD,0.5041,0.0,0.3726,0.0001,0.1101,0.2755,0.3289
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_5_SGNS_historicalVAD,0.4602,0.0,0.3818,0.0001,0.0917,0.3643,0.3112
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_6_SGNS_historicalVAD,0.4539,0.0,0.3915,0.0001,0.0915,0.3651,0.3123
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_7_SGNS_historicalVAD,0.468,0.0,0.3626,0.0002,0.0921,0.3623,0.3076
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_8_SGNS_historicalVAD,0.4992,0.0,0.3661,0.0002,0.083,0.4118,0.3161
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_9_SGNS_historicalVAD,0.4927,0.0,0.3893,0.0001,0.0831,0.4111,0.3217
Mean,0.4917799999999999,0.0,0.380434,0.000128,0.089862,0.376214,0.320684
