,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_22_FastText_historicalVAD,0.5542,0.0,0.4597,0.0,0.2392,0.0165,0.4177
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_23_FastText_historicalVAD,0.5551,0.0,0.4543,0.0,0.2464,0.0135,0.4186
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_24_FastText_historicalVAD,0.5372,0.0,0.4784,0.0,0.2448,0.0141,0.4201
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_25_FastText_historicalVAD,0.5419,0.0,0.4534,0.0,0.2526,0.0112,0.416
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_26_FastText_historicalVAD,0.5386,0.0,0.4623,0.0,0.2384,0.0169,0.4131
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_27_FastText_historicalVAD,0.5233,0.0,0.4588,0.0,0.2599,0.009,0.414
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_28_FastText_historicalVAD,0.5526,0.0,0.4295,0.0,0.2396,0.0164,0.4072
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_29_FastText_historicalVAD,0.5328,0.0,0.4373,0.0,0.2386,0.0168,0.4029
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_2_FastText_historicalVAD,0.553,0.0,0.452,0.0,0.2539,0.0108,0.4197
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_30_FastText_historicalVAD,0.5382,0.0,0.4477,0.0,0.2571,0.0098,0.4143
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_31_FastText_historicalVAD,0.5499,0.0,0.463,0.0,0.2643,0.0079,0.4257
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_32_FastText_historicalVAD,0.5518,0.0,0.458,0.0,0.2625,0.0083,0.4241
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_33_FastText_historicalVAD,0.5365,0.0,0.4499,0.0,0.2248,0.0245,0.4037
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_34_FastText_historicalVAD,0.5362,0.0,0.4537,0.0,0.2471,0.0132,0.4123
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_35_FastText_historicalVAD,0.5344,0.0,0.4839,0.0,0.2268,0.0232,0.415
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_36_FastText_historicalVAD,0.5187,0.0,0.4671,0.0,0.236,0.0181,0.4073
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_37_FastText_historicalVAD,0.5265,0.0,0.457,0.0,0.239,0.0166,0.4075
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_38_FastText_historicalVAD,0.5428,0.0,0.4481,0.0,0.2415,0.0155,0.4108
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_39_FastText_historicalVAD,0.5457,0.0,0.4549,0.0,0.2681,0.007,0.4229
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_3_FastText_historicalVAD,0.5421,0.0,0.4514,0.0,0.2337,0.0193,0.4091
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_40_FastText_historicalVAD,0.5668,0.0,0.4491,0.0,0.2782,0.0051,0.4314
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_41_FastText_historicalVAD,0.5372,0.0,0.4469,0.0,0.2392,0.0166,0.4077
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_42_FastText_historicalVAD,0.5314,0.0,0.4615,0.0,0.2381,0.0171,0.4103
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_43_FastText_historicalVAD,0.534,0.0,0.4621,0.0,0.2322,0.0201,0.4094
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_44_FastText_historicalVAD,0.5458,0.0,0.4614,0.0,0.2398,0.0163,0.4157
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_45_FastText_historicalVAD,0.5244,0.0,0.4618,0.0,0.2291,0.0219,0.4051
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_46_FastText_historicalVAD,0.5303,0.0,0.4551,0.0,0.244,0.0144,0.4098
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_47_FastText_historicalVAD,0.5333,0.0,0.4362,0.0,0.236,0.0181,0.4018
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_48_FastText_historicalVAD,0.5343,0.0,0.4545,0.0,0.2437,0.0145,0.4108
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_49_FastText_historicalVAD,0.5455,0.0,0.4565,0.0,0.2539,0.0108,0.4186
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_4_FastText_historicalVAD,0.5328,0.0,0.4145,0.0,0.2407,0.0158,0.396
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_50_FastText_historicalVAD,0.5436,0.0,0.4557,0.0,0.2532,0.011,0.4175
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_5_FastText_historicalVAD,0.5304,0.0,0.4532,0.0,0.2434,0.0147,0.409
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_6_FastText_historicalVAD,0.5354,0.0,0.4687,0.0,0.278,0.0051,0.4274
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_7_FastText_historicalVAD,0.5495,0.0,0.4459,0.0,0.2566,0.01,0.4173
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_8_FastText_historicalVAD,0.5272,0.0,0.4596,0.0,0.2461,0.0136,0.4109
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_9_FastText_historicalVAD,0.5434,0.0,0.4569,0.0,0.2511,0.0117,0.4171
Mean,0.5379419999999999,0.0,0.456094,0.0,0.24556999999999998,0.014540000000000003,0.4131980000000002
