,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_29_SGNS_historicalVAD,0.5284,0.0,0.4324,0.0,0.299,0.0025,0.4199
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_2_SGNS_historicalVAD,0.5429,0.0,0.389,0.0001,0.2981,0.0026,0.41
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_30_SGNS_historicalVAD,0.5456,0.0,0.4247,0.0,0.3128,0.0015,0.4277
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_31_SGNS_historicalVAD,0.5618,0.0,0.3966,0.0,0.3049,0.002,0.4211
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_32_SGNS_historicalVAD,0.5475,0.0,0.3926,0.0001,0.3069,0.0019,0.4157
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_33_SGNS_historicalVAD,0.536,0.0,0.4118,0.0,0.309,0.0018,0.4189
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_34_SGNS_historicalVAD,0.5423,0.0,0.4503,0.0,0.3313,0.0008,0.4413
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_35_SGNS_historicalVAD,0.5358,0.0,0.3926,0.0001,0.2861,0.0039,0.4048
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_36_SGNS_historicalVAD,0.5288,0.0,0.4511,0.0,0.2984,0.0026,0.4261
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_37_SGNS_historicalVAD,0.5361,0.0,0.4292,0.0,0.3102,0.0017,0.4252
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_38_SGNS_historicalVAD,0.5307,0.0,0.3979,0.0,0.3013,0.0023,0.41
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_39_SGNS_historicalVAD,0.5402,0.0,0.4073,0.0,0.3368,0.0006,0.4281
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_3_SGNS_historicalVAD,0.5291,0.0,0.4108,0.0,0.2755,0.0055,0.4051
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_40_SGNS_historicalVAD,0.5392,0.0,0.4187,0.0,0.2918,0.0032,0.4166
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_41_SGNS_historicalVAD,0.5642,0.0,0.4061,0.0,0.3006,0.0024,0.4236
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_42_SGNS_historicalVAD,0.5495,0.0,0.407,0.0,0.3181,0.0013,0.4249
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_43_SGNS_historicalVAD,0.5258,0.0,0.4414,0.0,0.2949,0.0029,0.4207
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_44_SGNS_historicalVAD,0.5278,0.0,0.4173,0.0,0.2964,0.0027,0.4138
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_45_SGNS_historicalVAD,0.5222,0.0,0.4351,0.0,0.2917,0.0032,0.4163
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_46_SGNS_historicalVAD,0.5364,0.0,0.4146,0.0,0.3101,0.0017,0.4203
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_47_SGNS_historicalVAD,0.5247,0.0,0.3882,0.0001,0.3142,0.0015,0.409
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_48_SGNS_historicalVAD,0.549,0.0,0.4198,0.0,0.3172,0.0013,0.4287
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_49_SGNS_historicalVAD,0.5453,0.0,0.4382,0.0,0.3043,0.0021,0.4293
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_4_SGNS_historicalVAD,0.5373,0.0,0.4209,0.0,0.3022,0.0022,0.4202
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_50_SGNS_historicalVAD,0.5294,0.0,0.4172,0.0,0.3036,0.0021,0.4167
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_5_SGNS_historicalVAD,0.5516,0.0,0.3982,0.0,0.287,0.0038,0.4123
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_6_SGNS_historicalVAD,0.5208,0.0,0.4188,0.0,0.3099,0.0017,0.4165
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_7_SGNS_historicalVAD,0.5416,0.0,0.3945,0.0,0.3279,0.0009,0.4213
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_8_SGNS_historicalVAD,0.5133,0.0,0.4081,0.0,0.2848,0.0041,0.402
HistoricalVAD\SGNS_LinearRegression\Warriner7000\Warriner_7000_9_SGNS_historicalVAD,0.5415,0.0,0.3931,0.0001,0.3093,0.0017,0.4147
Mean,0.539084,0.0,0.4183240000000001,1e-05,0.30585799999999996,0.00217,0.42109
