,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_41_SGNS_historicalVAD,0.5207,0.0,0.3877,0.0001,0.2224,0.0262,0.377
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_42_SGNS_historicalVAD,0.4289,0.0,0.3829,0.0001,0.2549,0.0105,0.3556
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_43_SGNS_historicalVAD,0.5622,0.0,0.3198,0.0012,0.2938,0.003,0.3919
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_44_SGNS_historicalVAD,0.4706,0.0,0.3859,0.0001,0.2904,0.0034,0.3823
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_45_SGNS_historicalVAD,0.4657,0.0,0.4758,0.0,0.2133,0.0331,0.3849
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_46_SGNS_historicalVAD,0.562,0.0,0.4178,0.0,0.2732,0.006,0.4177
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_47_SGNS_historicalVAD,0.4622,0.0,0.4408,0.0,0.2226,0.026,0.3752
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_48_SGNS_historicalVAD,0.5474,0.0,0.4825,0.0,0.2963,0.0028,0.4421
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_49_SGNS_historicalVAD,0.4773,0.0,0.3939,0.0001,0.2076,0.0382,0.3596
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_4_SGNS_historicalVAD,0.5165,0.0,0.4111,0.0,0.3292,0.0008,0.4189
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_50_SGNS_historicalVAD,0.5249,0.0,0.3521,0.0003,0.3024,0.0022,0.3932
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_5_SGNS_historicalVAD,0.4919,0.0,0.3345,0.0007,0.2354,0.0184,0.3539
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_6_SGNS_historicalVAD,0.5295,0.0,0.4092,0.0,0.2547,0.0105,0.3978
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_7_SGNS_historicalVAD,0.5365,0.0,0.4561,0.0,0.2136,0.0329,0.402
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_8_SGNS_historicalVAD,0.4548,0.0,0.3697,0.0002,0.2988,0.0025,0.3745
HistoricalVAD\SGNS_LinearRegression\Warriner2000\Warriner_2000_9_SGNS_historicalVAD,0.5289,0.0,0.338,0.0006,0.2019,0.044,0.3563
Mean,0.512268,0.0,0.38332800000000006,0.00046999999999999993,0.25412599999999996,0.017279999999999997,0.383242
